,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
4,Sat Jan 25 17:54:59 +0000 2020,1221129349694480384,1221129349694480384,"@WFU_Education @wsfcs @WakeForest @WFUGradSchool This was me 20 years ago in 2000! I still remember the teacher with which I was paired, she was amazing!",False,"[49, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.221110600606081e+18,1221110600606081024,1871763740.0,1871763740,WFU_Education,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'WFU_Education', 'name': 'WFU Education', 'id': 1871763740, 'id_str': '1871763740', 'indices': [0, 14]}, {'screen_name': 'wsfcs', 'name': 'WS/FC Schools', 'id': 64792315, 'id_str': '64792315', 'indices': [15, 21]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [22, 33]}, {'screen_name': 'WFUGradSchool', 'name': 'WFU Graduate School', 'id': 3676732408, 'id_str': '3676732408', 'indices': [34, 48]}]",[],en,recent,1959163610,1959163610,Stephanie White,LiveLuvLouSteph,"Louisville, KY",Chief Fun Finder https://t.co/GQY84RXjJZ @LouFamFun - PhD student @uoflcehd - Mathlete and #GoDeacs,https://t.co/w8l39eJizy,"[{'url': 'https://t.co/w8l39eJizy', 'expanded_url': 'http://www.LouisvilleFamilyfun.net', 'display_url': 'LouisvilleFamilyfun.net', 'indices': [0, 23]}]","[{'url': 'https://t.co/GQY84RXjJZ', 'expanded_url': 'http://LouFamFun.net', 'display_url': 'LouFamFun.net', 'indices': [17, 40]}]",False,554,528,17,Sun Oct 13 17:55:02 +0000 2013,464,,,True,False,1455,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/829449332852035584/Y9hD1aho_normal.jpg,https://pbs.twimg.com/profile_images/829449332852035584/Y9hD1aho_normal.jpg,https://pbs.twimg.com/profile_banners/1959163610/1579974973,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sat Jan 25 00:20:37 +0000 2020,1220864011841015808,1220864011841015808,@LJVMColiseum @DemonDeacons @WakeForest Coloseum fam for LYFE,False,"[40, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208628817570038e+18,1220862881757003777,2149555327.0,2149555327,LJVMColiseum,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'LJVMColiseum', 'name': 'LJVM Coliseum', 'id': 2149555327, 'id_str': '2149555327', 'indices': [0, 13]}, {'screen_name': 'DemonDeacons', 'name': 'Wake Forest Sports', 'id': 21867685, 'id_str': '21867685', 'indices': [14, 27]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [28, 39]}]",[],en,recent,58967904,58967904,Wes Merrill,WesMerrill2527,,"""You can't spell AWESOME without WES"" #828 #UNCW Alum. #GoHawks",,,[],False,644,647,5,Tue Jul 21 23:59:04 +0000 2009,17072,,,True,False,10829,,False,False,False,F7FAF8,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1053465574196633600/BpGaSgGZ_normal.jpg,https://pbs.twimg.com/profile_images/1053465574196633600/BpGaSgGZ_normal.jpg,https://pbs.twimg.com/profile_banners/58967904/1522249150,FAB81E,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b98b02fba3f9753,https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json,admin,North Carolina,"North Carolina, USA",US,United States,[],Polygon,"[[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]]"
25,Fri Jan 24 21:18:00 +0000 2020,1220818053669294081,1220818053669294081,@LJVMColiseum @DemonDeacons @WakeForest You are welcome for that info,False,"[40, 69]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208076503565476e+18,1220807650356547584,2149555327.0,2149555327,LJVMColiseum,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'LJVMColiseum', 'name': 'LJVM Coliseum', 'id': 2149555327, 'id_str': '2149555327', 'indices': [0, 13]}, {'screen_name': 'DemonDeacons', 'name': 'Wake Forest Sports', 'id': 21867685, 'id_str': '21867685', 'indices': [14, 27]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [28, 39]}]",[],en,recent,58967904,58967904,Wes Merrill,WesMerrill2527,,"""You can't spell AWESOME without WES"" #828 #UNCW Alum. #GoHawks",,,[],False,644,647,5,Tue Jul 21 23:59:04 +0000 2009,17072,,,True,False,10829,,False,False,False,F7FAF8,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1053465574196633600/BpGaSgGZ_normal.jpg,https://pbs.twimg.com/profile_images/1053465574196633600/BpGaSgGZ_normal.jpg,https://pbs.twimg.com/profile_banners/58967904/1522249150,FAB81E,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122cafc5c5677421,https://api.twitter.com/1.1/geo/id/122cafc5c5677421.json,city,Seagate,"Seagate, NC",US,United States,[],Polygon,"[[[-77.868466, 34.18259], [-77.8232, 34.18259], [-77.8232, 34.220536], [-77.868466, 34.220536]]]"
27,Fri Jan 24 20:00:21 +0000 2020,1220798511383531522,1220798511383531522,@MsRiversACHS @UNC @NCState @DukeU @unccharlotte @EastCarolina @WCU @DavidsonCollege @WakeForest @campbelledu We’d love for Aggie Pride to be represented! Please send an email to rjworthy@ncat.edu and we will send one to you 💙💛.,False,"[110, 228]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207146325636792e+18,1220714632563679233,2441011077.0,2441011077,MsRiversACHS,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'MsRiversACHS', 'name': 'Christy Rivers', 'id': 2441011077, 'id_str': '2441011077', 'indices': [0, 13]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [14, 18]}, {'screen_name': 'NCState', 'name': 'NC State University', 'id': 487624974, 'id_str': '487624974', 'indices': [19, 27]}, {'screen_name': 'DukeU', 'name': 'Duke University', 'id': 23450421, 'id_str': '23450421', 'indices': [28, 34]}, {'screen_name': 'unccharlotte', 'name': 'UNC Charlotte', 'id': 281285283, 'id_str': '281285283', 'indices': [35, 48]}, {'screen_name': 'EastCarolina', 'name': 'ECU', 'id': 179111246, 'id_str': '179111246', 'indices': [49, 62]}, {'screen_name': 'WCU', 'name': 'Western Carolina University', 'id': 16349298, 'id_str': '16349298', 'indices': [63, 67]}, {'screen_name': 'DavidsonCollege', 'name': 'Davidson College', 'id': 353477625, 'id_str': '353477625', 'indices': [68, 84]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [85, 96]}, {'screen_name': 'campbelledu', 'name': 'Campbell University', 'id': 36977227, 'id_str': '36977227', 'indices': [97, 109]}]",[],en,recent,80351365,80351365,NC A&T Admissions,NCATAdmissions,"Greensboro, NC",Office of Undergraduate Admissions,https://t.co/fDqV5q9ZCs,"[{'url': 'https://t.co/fDqV5q9ZCs', 'expanded_url': 'http://www.ncat.edu/admissions/undergraduate', 'display_url': 'ncat.edu/admissions/und…', 'indices': [0, 23]}]",[],False,3242,359,40,Tue Oct 06 17:11:42 +0000 2009,4566,,,True,False,5458,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/659807549198368769/cE4rdDAU_normal.png,https://pbs.twimg.com/profile_images/659807549198368769/cE4rdDAU_normal.png,https://pbs.twimg.com/profile_banners/80351365/1415278547,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Fri Jan 24 17:32:00 +0000 2020,1220761177766158336,1220761177766158336,@MsRiversACHS @UNC @NCState @DukeU @unccharlotte @NCATAdmissions @EastCarolina @WCU @DavidsonCollege @WakeForest @campbelledu We’d love to send a WFU pennant your way! DM us your address. 🎩 #godeacs,False,"[126, 198]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207146325636792e+18,1220714632563679233,2441011077.0,2441011077,MsRiversACHS,,,,,False,0,9,False,False,en,"[{'text': 'godeacs', 'indices': [190, 198]}]",[],"[{'screen_name': 'MsRiversACHS', 'name': 'Christy Rivers', 'id': 2441011077, 'id_str': '2441011077', 'indices': [0, 13]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [14, 18]}, {'screen_name': 'NCState', 'name': 'NC State University', 'id': 487624974, 'id_str': '487624974', 'indices': [19, 27]}, {'screen_name': 'DukeU', 'name': 'Duke University', 'id': 23450421, 'id_str': '23450421', 'indices': [28, 34]}, {'screen_name': 'unccharlotte', 'name': 'UNC Charlotte', 'id': 281285283, 'id_str': '281285283', 'indices': [35, 48]}, {'screen_name': 'NCATAdmissions', 'name': 'NC A&T Admissions', 'id': 80351365, 'id_str': '80351365', 'indices': [49, 64]}, {'screen_name': 'EastCarolina', 'name': 'ECU', 'id': 179111246, 'id_str': '179111246', 'indices': [65, 78]}, {'screen_name': 'WCU', 'name': 'Western Carolina University', 'id': 16349298, 'id_str': '16349298', 'indices': [79, 83]}, {'screen_name': 'DavidsonCollege', 'name': 'Davidson College', 'id': 353477625, 'id_str': '353477625', 'indices': [84, 100]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [101, 112]}, {'screen_name': 'campbelledu', 'name': 'Campbell University', 'id': 36977227, 'id_str': '36977227', 'indices': [113, 125]}]",[],en,recent,1901670500,1901670500,Wake Forest Alumni,WFUAlumni,"Winston-Salem, NC",Cultivating goodwill and engagement between Deacons everywhere and @WakeForest. The official voice of the Office of Alumni Engagement. #WFUAlumni,https://t.co/0GtrFmKEtJ,"[{'url': 'https://t.co/0GtrFmKEtJ', 'expanded_url': 'http://alumni.wfu.edu', 'display_url': 'alumni.wfu.edu', 'indices': [0, 23]}]",[],False,2892,518,38,Tue Sep 24 20:27:39 +0000 2013,7647,,,True,False,4104,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/598138664246448128/qPF8R_iI_normal.jpg,https://pbs.twimg.com/profile_images/598138664246448128/qPF8R_iI_normal.jpg,https://pbs.twimg.com/profile_banners/1901670500/1579878098,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Fri Jan 24 16:44:42 +0000 2020,1220749274130132997,1220749274130132997,@MsRiversACHS @UNC @NCState @DukeU @unccharlotte @NCATAdmissions @EastCarolina @DavidsonCollege @WakeForest @campbelledu Email our admissions office at admiss@wcu.edu!,False,"[121, 167]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207146325636792e+18,1220714632563679233,2441011077.0,2441011077,MsRiversACHS,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'MsRiversACHS', 'name': 'Christy Rivers', 'id': 2441011077, 'id_str': '2441011077', 'indices': [0, 13]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [14, 18]}, {'screen_name': 'NCState', 'name': 'NC State University', 'id': 487624974, 'id_str': '487624974', 'indices': [19, 27]}, {'screen_name': 'DukeU', 'name': 'Duke University', 'id': 23450421, 'id_str': '23450421', 'indices': [28, 34]}, {'screen_name': 'unccharlotte', 'name': 'UNC Charlotte', 'id': 281285283, 'id_str': '281285283', 'indices': [35, 48]}, {'screen_name': 'NCATAdmissions', 'name': 'NC A&T Admissions', 'id': 80351365, 'id_str': '80351365', 'indices': [49, 64]}, {'screen_name': 'EastCarolina', 'name': 'ECU', 'id': 179111246, 'id_str': '179111246', 'indices': [65, 78]}, {'screen_name': 'DavidsonCollege', 'name': 'Davidson College', 'id': 353477625, 'id_str': '353477625', 'indices': [79, 95]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [96, 107]}, {'screen_name': 'campbelledu', 'name': 'Campbell University', 'id': 36977227, 'id_str': '36977227', 'indices': [108, 120]}]",[],en,recent,16349298,16349298,Western Carolina University,WCU,"Cullowhee, NC","We look for students who fight for success. Who are ready to explore, challenge themselves, and work harder for their ambitions. RTs are not endorsements.",https://t.co/c4jHvhRnES,"[{'url': 'https://t.co/c4jHvhRnES', 'expanded_url': 'http://wcu.edu', 'display_url': 'wcu.edu', 'indices': [0, 23]}]",[],False,18807,750,181,Thu Sep 18 16:57:35 +0000 2008,11488,,,True,True,17817,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/925766074481590272/x1OqMteU_normal.jpg,https://pbs.twimg.com/profile_images/925766074481590272/x1OqMteU_normal.jpg,https://pbs.twimg.com/profile_banners/16349298/1551889701,4D038A,FFFFFF,C6A85E,401683,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Fri Jan 24 12:53:48 +0000 2020,1220691168192794624,1220691168192794624,@sciencemagazine @MoriMahmoudi @AcademicParity @ScienceCareers @MSUMD @WakeForest Great article for an important subject in academia.,False,"[82, 133]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205794930116526e+18,1220579493011652608,32372834.0,32372834,sciencemagazine,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sciencemagazine', 'name': 'Science Magazine', 'id': 32372834, 'id_str': '32372834', 'indices': [0, 16]}, {'screen_name': 'MoriMahmoudi', 'name': 'Morteza Mahmoudi, PhD', 'id': 2162145590, 'id_str': '2162145590', 'indices': [17, 30]}, {'screen_name': 'AcademicParity', 'name': 'Academic Parity Movement', 'id': 1142194698381082626, 'id_str': '1142194698381082626', 'indices': [31, 46]}, {'screen_name': 'ScienceCareers', 'name': 'Science Careers', 'id': 34324846, 'id_str': '34324846', 'indices': [47, 62]}, {'screen_name': 'MSUMD', 'name': 'MSU College of Human Medicine', 'id': 317972698, 'id_str': '317972698', 'indices': [63, 69]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [70, 81]}]",[],en,recent,183466545,183466545,Murat Yildirim,muratti1983,"Cambridge, MA","BS and MSc at METU🇹🇷, PhD at UT Austin🇺🇸,Postdoc at MIT🇺🇸.Deep tissue imaging and stimulation with 2p and 3p.",https://t.co/zRZVGKIb1K,"[{'url': 'https://t.co/zRZVGKIb1K', 'expanded_url': 'http://yildirimm1983.wix.com/mysite', 'display_url': 'yildirimm1983.wix.com/mysite', 'indices': [0, 23]}]",[],False,446,972,6,Fri Aug 27 02:05:56 +0000 2010,868,,,True,False,1200,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1094412311241113600/WlCNxc8p_normal.jpg,https://pbs.twimg.com/profile_images/1094412311241113600/WlCNxc8p_normal.jpg,https://pbs.twimg.com/profile_banners/183466545/1404172791,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Fri Jan 24 05:30:56 +0000 2020,1220579715314077701,1220579715314077701,@sciencemagazine @MoriMahmoudi @AcademicParity @ScienceCareers @MSUMD @WakeForest Because scientists have yet to get their butt kicked by the right student.,False,"[82, 156]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205794930116526e+18,1220579493011652608,32372834.0,32372834,sciencemagazine,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'sciencemagazine', 'name': 'Science Magazine', 'id': 32372834, 'id_str': '32372834', 'indices': [0, 16]}, {'screen_name': 'MoriMahmoudi', 'name': 'Morteza Mahmoudi, PhD', 'id': 2162145590, 'id_str': '2162145590', 'indices': [17, 30]}, {'screen_name': 'AcademicParity', 'name': 'Academic Parity Movement', 'id': 1142194698381082626, 'id_str': '1142194698381082626', 'indices': [31, 46]}, {'screen_name': 'ScienceCareers', 'name': 'Science Careers', 'id': 34324846, 'id_str': '34324846', 'indices': [47, 62]}, {'screen_name': 'MSUMD', 'name': 'MSU College of Human Medicine', 'id': 317972698, 'id_str': '317972698', 'indices': [63, 69]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [70, 81]}]",[],en,recent,990368895465746432,990368895465746432,"Joseph Sikuapu Yracheta, MS Pharmaceutics",YrachetaJM,Moral High Ground,"Pronounced ear-UH-shuttuh, Basque name for this MexIndigenous American, Father, Scientist, You don't hear about it, but Latinos are your remnant Indian Problem",https://t.co/owycr2vPlc,"[{'url': 'https://t.co/owycr2vPlc', 'expanded_url': 'http://www.savetheamericanexperiment.com', 'display_url': 'savetheamericanexperiment.com', 'indices': [0, 23]}]",[],False,876,789,9,Sat Apr 28 23:15:19 +0000 2018,21997,,,False,False,14475,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1210792726720966656/lyejpn77_normal.jpg,https://pbs.twimg.com/profile_images/1210792726720966656/lyejpn77_normal.jpg,https://pbs.twimg.com/profile_banners/990368895465746432/1573150804,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Fri Jan 24 02:45:29 +0000 2020,1220538079133356032,1220538079133356032,@CharacterGap @vigilance_phil @WakeForest Looking forward to it!,False,"[42, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204314986141327e+18,1220431498614132736,9.503869287586857e+17,950386928758685699,CharacterGap,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CharacterGap', 'name': 'Christian Miller', 'id': 950386928758685699, 'id_str': '950386928758685699', 'indices': [0, 13]}, {'screen_name': 'vigilance_phil', 'name': 'Samuel Murray', 'id': 871855436898725888, 'id_str': '871855436898725888', 'indices': [14, 29]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [30, 41]}]",[],en,recent,563173240,563173240,Elise (Murray) Dykhuis,eliseykinz,"Boston, MA",Developmental scientist. Intellectual virtues enthusiast. Tufts PhD candidate. Notre Dame alum.,,,[],False,97,433,1,Wed Apr 25 20:28:49 +0000 2012,1152,,,True,False,1262,,False,False,False,1DE324,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032928042065297408/rWvc8JPd_normal.jpg,https://pbs.twimg.com/profile_images/1032928042065297408/rWvc8JPd_normal.jpg,https://pbs.twimg.com/profile_banners/563173240/1535104211,D6116A,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Fri Jan 24 02:45:12 +0000 2020,1220538009587568642,1220538009587568642,@ambercazzell @WakeForest Thank you thank you!!,False,"[26, 47]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204061837159547e+18,1220406183715954688,9.971706171272888e+17,997170617127288832,ambercazzell,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ambercazzell', 'name': 'Amber Cazzell', 'id': 997170617127288832, 'id_str': '997170617127288832', 'indices': [0, 13]}, {'screen_name': 'WakeForest', 'name': 'Wake Forest University', 'id': 34685994, 'id_str': '34685994', 'indices': [14, 25]}]",[],en,recent,563173240,563173240,Elise (Murray) Dykhuis,eliseykinz,"Boston, MA",Developmental scientist. Intellectual virtues enthusiast. Tufts PhD candidate. Notre Dame alum.,,,[],False,97,433,1,Wed Apr 25 20:28:49 +0000 2012,1152,,,True,False,1262,,False,False,False,1DE324,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032928042065297408/rWvc8JPd_normal.jpg,https://pbs.twimg.com/profile_images/1032928042065297408/rWvc8JPd_normal.jpg,https://pbs.twimg.com/profile_banners/563173240/1535104211,D6116A,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
