,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
1,Sat Jan 25 18:40:00 +0000 2020,1221140681634328578,1221140681634328578,So just before Shabbat our @The_GSA students sent me a recording of them rehearsing Les Mis in Hebrew. @The_GSA @UniOfSurrey Chaplaincy. #bestjobever,False,"[0, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,11,False,False,en,"[{'text': 'bestjobever', 'indices': [137, 149]}]",[],"[{'screen_name': 'The_GSA', 'name': 'GSA', 'id': 242398730, 'id_str': '242398730', 'indices': [27, 35]}, {'screen_name': 'The_GSA', 'name': 'GSA', 'id': 242398730, 'id_str': '242398730', 'indices': [103, 111]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [112, 124]}]",[],en,recent,98083290,98083290,Rabbi Alex Goldberg,alexgoldberg_eu,"ÜT: 51.235482,-0.579022",Rabbi | Barrister - Coordinating Chaplain @uniofsurrey / Jewish Chaplain. Chair Faith Grp @FA / broadcaster @BBC. Founder @rene_cassin @londonfaiths,https://t.co/wVOe5dP1ZO,"[{'url': 'https://t.co/wVOe5dP1ZO', 'expanded_url': 'http://www.alexgoldberg.eu', 'display_url': 'alexgoldberg.eu', 'indices': [0, 23]}]",[],False,1607,990,42,Sun Dec 20 08:31:09 +0000 2009,1446,,,True,False,6470,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/772763372643315715/D-WGmT7b_normal.jpg,https://pbs.twimg.com/profile_images/772763372643315715/D-WGmT7b_normal.jpg,https://pbs.twimg.com/profile_banners/98083290/1474824740,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sat Jan 25 10:46:27 +0000 2020,1221021507180212224,1221021507180212224,"Thank you, Thank you. Amazing what can be achieved with a BIG passion and a lot of hard-work. Thanks @UniOfSurrey - great things certianly do happen here.  #thisgirlcan #phdchat",False,"[0, 177]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204582368281805e+18,1220458236828180483,540210585.0,540210585,christyhehir,,,,,False,0,4,False,False,en,"[{'text': 'thisgirlcan', 'indices': [156, 168]}, {'text': 'phdchat', 'indices': [169, 177]}]",[],"[{'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [101, 113]}]",[],en,recent,540210585,540210585,Christy Hehir,christyhehir,London,Passionate about our planet & polar travel | Environmental Psych & Tourism PhD & Teaching Fellow @uniofsurrey | Author Arctic Reflections Alumni @studentsonice,,,[],False,647,1448,10,Thu Mar 29 17:01:34 +0000 2012,3434,,,True,False,1477,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1986498783/Christy_Hehir_Arctic_normal.JPG,https://pbs.twimg.com/profile_images/1986498783/Christy_Hehir_Arctic_normal.JPG,https://pbs.twimg.com/profile_banners/540210585/1479903331,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Fri Jan 24 19:56:51 +0000 2020,1220797633930964993,1220797633930964993,@SheatherFinn @UniOfSurrey Congratulations,False,"[27, 42]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207900918676603e+18,1220790091867660288,1.1304834140570829e+18,1130483414057082881,SheatherFinn,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'SheatherFinn', 'name': 'Finn S', 'id': 1130483414057082881, 'id_str': '1130483414057082881', 'indices': [0, 13]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [14, 26]}]",[],en,recent,2189583430,2189583430,Dhara,natsufraz,United Kingdom,Nineteen | Student,,,[],False,191,654,3,Thu Nov 21 07:14:37 +0000 2013,27829,,,False,False,6300,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198059664006664194/jpk88wFI_normal.jpg,https://pbs.twimg.com/profile_images/1198059664006664194/jpk88wFI_normal.jpg,https://pbs.twimg.com/profile_banners/2189583430/1579524861,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri Jan 24 17:51:35 +0000 2020,1220766106127863815,1220766106127863815,@danbompa @ImperialCiveng @UniOfSurrey Congratulations Dr. Bompa! Best wishes.,False,"[39, 78]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206613504033137e+18,1220661350403313664,367021267.0,367021267,danbompa,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'danbompa', 'name': 'Dan Bompa', 'id': 367021267, 'id_str': '367021267', 'indices': [0, 9]}, {'screen_name': 'ImperialCiveng', 'name': 'Civil Engineering', 'id': 2433257156, 'id_str': '2433257156', 'indices': [10, 25]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [26, 38]}]",[],en,recent,325967127,325967127,Kamrul Islam,kamrul109,"Montreal, Canada","Researcher, Educator, Traveler | Group for Research in Structural Engineering (GRS) @ PolyMTL| Ecole Polytechnique de Montreal | UAlberta Alum | BUET Alum",,,[],False,87,341,1,Wed Jun 29 04:43:38 +0000 2011,546,,,True,False,135,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1191975929062531074/zR-Iimkt_normal.jpg,https://pbs.twimg.com/profile_images/1191975929062531074/zR-Iimkt_normal.jpg,https://pbs.twimg.com/profile_banners/325967127/1578052180,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Fri Jan 24 12:26:11 +0000 2020,1220684220202225665,1220684220202225665,@afblackwell13 @UniOfSurrey Thank you so much! ❤️,False,"[28, 49]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2206356091711406e+18,1220635609171140609,2773715484.0,2773715484,afblackwell13,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'afblackwell13', 'name': '🌼Anja🌼', 'id': 2773715484, 'id_str': '2773715484', 'indices': [0, 14]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [15, 27]}]",[],en,recent,163110191,163110191,MySurrey Hive,SurreyStudent,University of Surrey Guildford,The place to go for campus-life enquiries and support at the University of Surrey.,https://t.co/wxGy2krxFE,"[{'url': 'https://t.co/wxGy2krxFE', 'expanded_url': 'http://my.surrey.ac.uk', 'display_url': 'my.surrey.ac.uk', 'indices': [0, 23]}]",[],False,2792,342,14,Mon Jul 05 15:37:03 +0000 2010,1357,,,False,False,5232,,False,False,False,DFE3E3,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1214107995577208832/_cr73oj9_normal.jpg,https://pbs.twimg.com/profile_images/1214107995577208832/_cr73oj9_normal.jpg,https://pbs.twimg.com/profile_banners/163110191/1556702718,39033B,FFFFFF,D8DBD7,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Fri Jan 24 09:46:21 +0000 2020,1220643995791101952,1220643995791101952,RT @afblackwell13: Big up @UniOfSurrey support staff at the moment- cute lil motivational posters on tables and free revision snacks in the…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'afblackwell13', 'name': '🌼Anja🌼', 'id': 2773715484, 'id_str': '2773715484', 'indices': [3, 17]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [26, 38]}]",[],en,recent,274512679,274512679,University of Surrey Library,surreylib,"Guildford, Surrey","Official Twitter account for University of Surrey Library & Learning Centre. Part of @UniOfSurrey. Follow us for news and information.


Monitored 9-5 weekdays.",http://t.co/XkO2cD5BaI,"[{'url': 'http://t.co/XkO2cD5BaI', 'expanded_url': 'http://www.surrey.ac.uk/library', 'display_url': 'surrey.ac.uk/library', 'indices': [0, 22]}]",[],False,2452,278,38,Wed Mar 30 12:57:51 +0000 2011,2646,,,True,False,6080,,False,False,False,DDDDDD,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1212733475775799297/GZxWAamr_normal.jpg,https://pbs.twimg.com/profile_images/1212733475775799297/GZxWAamr_normal.jpg,https://pbs.twimg.com/profile_banners/274512679/1509537577,76BC1E,FFFFFF,C0DFEC,141178,False,True,False,False,False,False,False,none,Fri Jan 24 09:13:02 +0000 2020,1.2206356091711406e+18,1220635609171140609,"Big up @UniOfSurrey support staff at the moment- cute lil motivational posters on tables and free revision snacks in the library, biscuits being handed out in the Hive...all makes long disso days that little bit easier. #surreylove",False,"[0, 231]","[{'text': 'surreylove', 'indices': [220, 231]}]",[],"[{'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [7, 19]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2773715484.0,2773715484,🌼Anja🌼,afblackwell13,"West Sussex, England, UK","20/UK/Classical Singer/Surrey Uni Bmus/Part-time bookseller, full-time bookworm/
'Music is the silence between the notes.'- Claude Debussy",,,[],False,125.0,294.0,2.0,Wed Aug 27 16:21:54 +0000 2014,1860.0,,,False,False,1493.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1149359570814480384/abuTVJxK_normal.jpg,https://pbs.twimg.com/profile_images/1149359570814480384/abuTVJxK_normal.jpg,https://pbs.twimg.com/profile_banners/2773715484/1544793049,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,2.0,33.0,False,False,en,,,,,,,,,,
29,Fri Jan 24 09:45:57 +0000 2020,1220643892963442689,1220643892963442689,"@afblackwell13 @UniOfSurrey Thank you, what a perfect start to our Friday 😊 Wishing you all the very best, make sure you come and tell us when you're all done! ⭐️",False,"[28, 162]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2206356091711406e+18,1220635609171140609,2773715484.0,2773715484,afblackwell13,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'afblackwell13', 'name': '🌼Anja🌼', 'id': 2773715484, 'id_str': '2773715484', 'indices': [0, 14]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [15, 27]}]",[],en,recent,274512679,274512679,University of Surrey Library,surreylib,"Guildford, Surrey","Official Twitter account for University of Surrey Library & Learning Centre. Part of @UniOfSurrey. Follow us for news and information.


Monitored 9-5 weekdays.",http://t.co/XkO2cD5BaI,"[{'url': 'http://t.co/XkO2cD5BaI', 'expanded_url': 'http://www.surrey.ac.uk/library', 'display_url': 'surrey.ac.uk/library', 'indices': [0, 22]}]",[],False,2452,278,38,Wed Mar 30 12:57:51 +0000 2011,2646,,,True,False,6080,,False,False,False,DDDDDD,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1212733475775799297/GZxWAamr_normal.jpg,https://pbs.twimg.com/profile_images/1212733475775799297/GZxWAamr_normal.jpg,https://pbs.twimg.com/profile_banners/274512679/1509537577,76BC1E,FFFFFF,C0DFEC,141178,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Thu Jan 23 19:10:42 +0000 2020,1220423631840432128,1220423631840432128,@PilgrimTeresa @SurreySLL @UniOfSurrey @Surrey_LitPGRs Thank you Teresa! ❤️❤️ I will definitely be putting it up in our office soon x,False,"[55, 133]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204010985251144e+18,1220401098525114368,7.456513635609846e+17,745651363560984577,PilgrimTeresa,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'PilgrimTeresa', 'name': 'Teresa Pilgrim', 'id': 745651363560984577, 'id_str': '745651363560984577', 'indices': [0, 14]}, {'screen_name': 'SurreySLL', 'name': 'Surrey Lit & Langs', 'id': 454092576, 'id_str': '454092576', 'indices': [15, 25]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [26, 38]}, {'screen_name': 'Surrey_LitPGRs', 'name': 'Surrey Lit PGRs', 'id': 1083033820524355584, 'id_str': '1083033820524355584', 'indices': [39, 54]}]",[],en,recent,122074457,122074457,Astra ☾,HeyAstranaut,The Universe,Poet ★ Artist ★ Astranaut ★ PhD student in Neo-futurism @UniOfSurrey ★ Freelances for the @poetrysociety ★ Editor @pamenarpress ★ Curator @poematlas,https://t.co/HpMjWlTlVF,"[{'url': 'https://t.co/HpMjWlTlVF', 'expanded_url': 'http://www.astranaut.co.uk', 'display_url': 'astranaut.co.uk', 'indices': [0, 23]}]",[],False,1677,967,14,Thu Mar 11 14:16:53 +0000 2010,9825,,,True,False,2447,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1188187178913935360/YWB8x6tF_normal.jpg,https://pbs.twimg.com/profile_images/1188187178913935360/YWB8x6tF_normal.jpg,https://pbs.twimg.com/profile_banners/122074457/1575495466,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Thu Jan 23 17:47:07 +0000 2020,1220402595593887748,1220402595593887748,@annaespasa @UniOfSurrey @UOCpsicoedu @rosammayordomo @tguaschp It was so great to welcome you all to Surrey! I look forward to our next meeting in Barcelona 😎,False,"[64, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203962501153137e+18,1220396250115313665,302216573.0,302216573,annaespasa,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'annaespasa', 'name': 'Anna Espasa 🎗️', 'id': 302216573, 'id_str': '302216573', 'indices': [0, 11]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [12, 24]}, {'screen_name': 'UOCpsicoedu', 'name': 'UOC PsicoEdu', 'id': 706899324526055424, 'id_str': '706899324526055424', 'indices': [25, 37]}, {'screen_name': 'rosammayordomo', 'name': 'Rosa M', 'id': 1059800712538918912, 'id_str': '1059800712538918912', 'indices': [38, 53]}, {'screen_name': 'tguaschp', 'name': 'Tresa Guasch 🎗', 'id': 361099872, 'id_str': '361099872', 'indices': [54, 63]}]",[],en,recent,826047382043365377,826047382043365377,Dr Naomi Winstone,DocWinstone,"Guildford, England",Reader/Head of Dept @UniOfSurrey @SurreyDhe Director @SurreyLab SFHEA/National Teaching Fellow. Honorary A/Prof @CRADLEDeakin. Singer. Trustee @SurreyCareTrust.,https://t.co/3GsZNW6EEn,"[{'url': 'https://t.co/3GsZNW6EEn', 'expanded_url': 'https://www.surrey.ac.uk/people/naomi-winstone', 'display_url': 'surrey.ac.uk/people/naomi-w…', 'indices': [0, 23]}]",[],False,1873,637,18,Mon Jan 30 12:40:17 +0000 2017,4809,,,True,False,1868,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/826088224896454656/jza-8Ub4_normal.jpg,https://pbs.twimg.com/profile_images/826088224896454656/jza-8Ub4_normal.jpg,https://pbs.twimg.com/profile_banners/826047382043365377/1578684666,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Thu Jan 23 17:41:10 +0000 2020,1220401098525114368,1220401098525114368,"@HeyAstranaut @SurreySLL @UniOfSurrey @Surrey_LitPGRs ❤️❤️ your poster Astra, especially the part about #ecopoetic writing 🥰 Can’t wait to see it up on the walls of the #PGR office!",False,"[54, 181]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203984463282831e+18,1220398446328283137,122074457.0,122074457,HeyAstranaut,,,,,False,0,3,False,False,en,"[{'text': 'ecopoetic', 'indices': [104, 114]}, {'text': 'PGR', 'indices': [169, 173]}]",[],"[{'screen_name': 'HeyAstranaut', 'name': 'Astra ☾', 'id': 122074457, 'id_str': '122074457', 'indices': [0, 13]}, {'screen_name': 'SurreySLL', 'name': 'Surrey Lit & Langs', 'id': 454092576, 'id_str': '454092576', 'indices': [14, 24]}, {'screen_name': 'UniOfSurrey', 'name': 'University of Surrey', 'id': 19446296, 'id_str': '19446296', 'indices': [25, 37]}, {'screen_name': 'Surrey_LitPGRs', 'name': 'Surrey Lit PGRs', 'id': 1083033820524355584, 'id_str': '1083033820524355584', 'indices': [38, 53]}]",[],en,recent,745651363560984577,745651363560984577,Teresa Pilgrim,PilgrimTeresa,"Guildford, England","#ecofeminist #medievalist #PhD candidate @UniOfSurrey @SurreySLL, researching #Women #Landscape #Environment. You will find me in the ❤#library.
She/Her",,,[],False,722,1690,12,Wed Jun 22 16:15:13 +0000 2016,35988,,,False,False,7186,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/752226774273130496/_PSRINQc_normal.jpg,https://pbs.twimg.com/profile_images/752226774273130496/_PSRINQc_normal.jpg,https://pbs.twimg.com/profile_banners/745651363560984577/1560029340,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
