,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
0,Sun Jan 26 04:57:50 +0000 2020,1221296161035816960,1221296161035816960,RT @amber_sophia7: @BuhagiarLeah #NCPH2020 @ncph needs to get ready and excited for the arrival of the Detroit @waynestate @HistoryatWayne…,False,"[0, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'NCPH2020', 'indices': [33, 42]}]",[],"[{'screen_name': 'amber_sophia7', 'name': 'Amber Sophia', 'id': 51365586, 'id_str': '51365586', 'indices': [3, 17]}, {'screen_name': 'BuhagiarLeah', 'name': 'Leah Buhagiar', 'id': 1121953878382186496, 'id_str': '1121953878382186496', 'indices': [19, 32]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [43, 48]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [111, 122]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [123, 138]}]",[],en,recent,51365586,51365586,Amber Sophia,amber_sophia7,"The D, the Mitten, USA","Native Detroiter. Wistful Flutist | Musicologist. Public History | Race, Gender, & Sexuality | Library & Archives Grad Student @waynestate. She/her/hers.",https://t.co/xE5RPFqjki,"[{'url': 'https://t.co/xE5RPFqjki', 'expanded_url': 'http://www.linkedin.com/pub/amber-harrison/55/87a/368', 'display_url': 'linkedin.com/pub/amber-harr…', 'indices': [0, 23]}]",[],False,276,647,12,Sat Jun 27 06:16:29 +0000 2009,4356,,,False,False,10182,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_banners/51365586/1355422716,51125E,1C3B45,99CC33,3E4415,True,False,False,False,False,False,False,none,Sun Jan 26 03:04:08 +0000 2020,1.2212675504593756e+18,1221267550459375617,@BuhagiarLeah #NCPH2020 @ncph needs to get ready and excited for the arrival of the Detroit @waynestate @HistoryatWayne #publichistory crew 😎,False,"[14, 141]","[{'text': 'NCPH2020', 'indices': [14, 23]}, {'text': 'publichistory', 'indices': [120, 134]}]",[],"[{'screen_name': 'BuhagiarLeah', 'name': 'Leah Buhagiar', 'id': 1121953878382186496, 'id_str': '1121953878382186496', 'indices': [0, 13]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [24, 29]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [92, 103]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [104, 119]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2212465460475904e+18,1221246546047590404,1.1219538783821865e+18,1121953878382186496,BuhagiarLeah,51365586.0,51365586,Amber Sophia,amber_sophia7,"The D, the Mitten, USA","Native Detroiter. Wistful Flutist | Musicologist. Public History | Race, Gender, & Sexuality | Library & Archives Grad Student @waynestate. She/her/hers.",https://t.co/xE5RPFqjki,"[{'url': 'https://t.co/xE5RPFqjki', 'expanded_url': 'http://www.linkedin.com/pub/amber-harrison/55/87a/368', 'display_url': 'linkedin.com/pub/amber-harr…', 'indices': [0, 23]}]",[],False,276.0,647.0,12.0,Sat Jun 27 06:16:29 +0000 2009,4356.0,,,False,False,10182.0,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_banners/51365586/1355422716,51125E,1C3B45,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,False,2.0,4.0,False,False,en,,,,,,,,,,,,,,,,,,,,
1,Sun Jan 26 04:56:18 +0000 2020,1221295775759708160,1221295775759708160,"@klwaterbury @BuhagiarLeah @ncph @waynestate @HistoryatWayne Thanks! I also signed up for both, like a proper ph nerd, haha 🤓",False,"[61, 125]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2212838620152873e+18,1221283862015287296,26786199.0,26786199,klwaterbury,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'klwaterbury', 'name': 'Kristin Waterbury', 'id': 26786199, 'id_str': '26786199', 'indices': [0, 12]}, {'screen_name': 'BuhagiarLeah', 'name': 'Leah Buhagiar', 'id': 1121953878382186496, 'id_str': '1121953878382186496', 'indices': [13, 26]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [27, 32]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [33, 44]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [45, 60]}]",[],en,recent,51365586,51365586,Amber Sophia,amber_sophia7,"The D, the Mitten, USA","Native Detroiter. Wistful Flutist | Musicologist. Public History | Race, Gender, & Sexuality | Library & Archives Grad Student @waynestate. She/her/hers.",https://t.co/xE5RPFqjki,"[{'url': 'https://t.co/xE5RPFqjki', 'expanded_url': 'http://www.linkedin.com/pub/amber-harrison/55/87a/368', 'display_url': 'linkedin.com/pub/amber-harr…', 'indices': [0, 23]}]",[],False,276,647,12,Sat Jun 27 06:16:29 +0000 2009,4356,,,False,False,10182,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_banners/51365586/1355422716,51125E,1C3B45,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun Jan 26 04:19:12 +0000 2020,1221286440887300098,1221286440887300098,"@klwaterbury @amber_sophia7 @ncph @waynestate @HistoryatWayne Thank you! I signed up for both of those, and will definitely look into the mentor!",False,"[62, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2212838620152873e+18,1221283862015287296,26786199.0,26786199,klwaterbury,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'klwaterbury', 'name': 'Kristin Waterbury', 'id': 26786199, 'id_str': '26786199', 'indices': [0, 12]}, {'screen_name': 'amber_sophia7', 'name': 'Amber Sophia', 'id': 51365586, 'id_str': '51365586', 'indices': [13, 27]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [28, 33]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [34, 45]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [46, 61]}]",[],en,recent,1121953878382186496,1121953878382186496,Leah Buhagiar,BuhagiarLeah,"Detroit, MI",Public Historian. Graduate Student. Ravenclaw. Baseball Enthusiast. She/Her.,https://t.co/lypoiG2DLy,"[{'url': 'https://t.co/lypoiG2DLy', 'expanded_url': 'http://linkedin.com/in/leahbuhagiar', 'display_url': 'linkedin.com/in/leahbuhagiar', 'indices': [0, 23]}]",[],False,15,77,0,Sat Apr 27 01:47:04 +0000 2019,48,,,False,False,39,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1121954231014109184/SixA2u-5_normal.jpg,https://pbs.twimg.com/profile_images/1121954231014109184/SixA2u-5_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun Jan 26 03:08:17 +0000 2020,1221268592433541121,1221268592433541121,RT @amber_sophia7: @BuhagiarLeah #NCPH2020 @ncph needs to get ready and excited for the arrival of the Detroit @waynestate @HistoryatWayne…,False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'NCPH2020', 'indices': [33, 42]}]",[],"[{'screen_name': 'amber_sophia7', 'name': 'Amber Sophia', 'id': 51365586, 'id_str': '51365586', 'indices': [3, 17]}, {'screen_name': 'BuhagiarLeah', 'name': 'Leah Buhagiar', 'id': 1121953878382186496, 'id_str': '1121953878382186496', 'indices': [19, 32]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [43, 48]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [111, 122]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [123, 138]}]",[],en,recent,1121953878382186496,1121953878382186496,Leah Buhagiar,BuhagiarLeah,"Detroit, MI",Public Historian. Graduate Student. Ravenclaw. Baseball Enthusiast. She/Her.,https://t.co/lypoiG2DLy,"[{'url': 'https://t.co/lypoiG2DLy', 'expanded_url': 'http://linkedin.com/in/leahbuhagiar', 'display_url': 'linkedin.com/in/leahbuhagiar', 'indices': [0, 23]}]",[],False,15,77,0,Sat Apr 27 01:47:04 +0000 2019,48,,,False,False,39,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1121954231014109184/SixA2u-5_normal.jpg,https://pbs.twimg.com/profile_images/1121954231014109184/SixA2u-5_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Sun Jan 26 03:04:08 +0000 2020,1.2212675504593756e+18,1221267550459375617,@BuhagiarLeah #NCPH2020 @ncph needs to get ready and excited for the arrival of the Detroit @waynestate @HistoryatWayne #publichistory crew 😎,False,"[14, 141]","[{'text': 'NCPH2020', 'indices': [14, 23]}, {'text': 'publichistory', 'indices': [120, 134]}]",[],"[{'screen_name': 'BuhagiarLeah', 'name': 'Leah Buhagiar', 'id': 1121953878382186496, 'id_str': '1121953878382186496', 'indices': [0, 13]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [24, 29]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [92, 103]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [104, 119]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2212465460475904e+18,1221246546047590404,1.1219538783821865e+18,1121953878382186496,BuhagiarLeah,51365586.0,51365586,Amber Sophia,amber_sophia7,"The D, the Mitten, USA","Native Detroiter. Wistful Flutist | Musicologist. Public History | Race, Gender, & Sexuality | Library & Archives Grad Student @waynestate. She/her/hers.",https://t.co/xE5RPFqjki,"[{'url': 'https://t.co/xE5RPFqjki', 'expanded_url': 'http://www.linkedin.com/pub/amber-harrison/55/87a/368', 'display_url': 'linkedin.com/pub/amber-harr…', 'indices': [0, 23]}]",[],False,276.0,647.0,12.0,Sat Jun 27 06:16:29 +0000 2009,4356.0,,,False,False,10182.0,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_banners/51365586/1355422716,51125E,1C3B45,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,False,2.0,4.0,False,False,en,,,,,,,,,,,,,,,,,,,,
6,Sun Jan 26 03:04:08 +0000 2020,1221267550459375617,1221267550459375617,@BuhagiarLeah #NCPH2020 @ncph needs to get ready and excited for the arrival of the Detroit @waynestate @HistoryatWayne #publichistory crew 😎,False,"[14, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2212465460475904e+18,1221246546047590404,1.1219538783821865e+18,1121953878382186496,BuhagiarLeah,,,,,False,2,4,False,False,en,"[{'text': 'NCPH2020', 'indices': [14, 23]}, {'text': 'publichistory', 'indices': [120, 134]}]",[],"[{'screen_name': 'BuhagiarLeah', 'name': 'Leah Buhagiar', 'id': 1121953878382186496, 'id_str': '1121953878382186496', 'indices': [0, 13]}, {'screen_name': 'ncph', 'name': 'NCPH', 'id': 119292779, 'id_str': '119292779', 'indices': [24, 29]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [92, 103]}, {'screen_name': 'HistoryatWayne', 'name': 'Wayne State History', 'id': 3547571295, 'id_str': '3547571295', 'indices': [104, 119]}]",[],en,recent,51365586,51365586,Amber Sophia,amber_sophia7,"The D, the Mitten, USA","Native Detroiter. Wistful Flutist | Musicologist. Public History | Race, Gender, & Sexuality | Library & Archives Grad Student @waynestate. She/her/hers.",https://t.co/xE5RPFqjki,"[{'url': 'https://t.co/xE5RPFqjki', 'expanded_url': 'http://www.linkedin.com/pub/amber-harrison/55/87a/368', 'display_url': 'linkedin.com/pub/amber-harr…', 'indices': [0, 23]}]",[],False,276,647,12,Sat Jun 27 06:16:29 +0000 2009,4356,,,False,False,10182,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_images/617162871730892800/F6GpKPvu_normal.jpg,https://pbs.twimg.com/profile_banners/51365586/1355422716,51125E,1C3B45,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sat Jan 25 02:58:25 +0000 2020,1220903724035592192,1220903724035592192,@HarmanSinghWSU @waynestate Oh good! There are two other conference on my calendar thst weekend at WSU already but I’m adding if to the list. Busy busy weekend.,False,"[28, 160]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208545824163758e+18,1220854582416375811,1.0431741857014374e+18,1043174185701437446,HarmanSinghWSU,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'HarmanSinghWSU', 'name': 'HarmanSingh', 'id': 1043174185701437446, 'id_str': '1043174185701437446', 'indices': [0, 15]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [16, 27]}]",[],en,recent,53310809,53310809,Megan McCullen,GLEthnohistory,"Detroit, MI","Jersey Girl with a PhD in Anthropology. Now with a burgeoning knowledge of astronomy. Museums, planetariums and education are my jam.",https://t.co/rcfwCfoQv2,"[{'url': 'https://t.co/rcfwCfoQv2', 'expanded_url': 'http://ethnohistorian.wordpress.com', 'display_url': 'ethnohistorian.wordpress.com', 'indices': [0, 23]}]",[],False,2075,2968,173,Fri Jul 03 06:05:42 +0000 2009,12397,,,True,False,31733,,False,False,False,034505,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/958252266451947520/i4qdbLE3_normal.jpg,https://pbs.twimg.com/profile_images/958252266451947520/i4qdbLE3_normal.jpg,https://pbs.twimg.com/profile_banners/53310809/1355373802,7A756E,EBF2F5,A3D9A4,0A090A,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Fri Jan 24 22:48:07 +0000 2020,1220840733973852160,1220840733973852160,@HarmanSinghWSU @waynestate Was this conference today? Somehow i didn’t hear about it. Sounds great!,False,"[28, 100]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207269759224095e+18,1220726975922409475,1.0431741857014374e+18,1043174185701437446,HarmanSinghWSU,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'HarmanSinghWSU', 'name': 'HarmanSingh', 'id': 1043174185701437446, 'id_str': '1043174185701437446', 'indices': [0, 15]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [16, 27]}]",[],en,recent,53310809,53310809,Megan McCullen,GLEthnohistory,"Detroit, MI","Jersey Girl with a PhD in Anthropology. Now with a burgeoning knowledge of astronomy. Museums, planetariums and education are my jam.",https://t.co/rcfwCfoQv2,"[{'url': 'https://t.co/rcfwCfoQv2', 'expanded_url': 'http://ethnohistorian.wordpress.com', 'display_url': 'ethnohistorian.wordpress.com', 'indices': [0, 23]}]",[],False,2075,2968,173,Fri Jul 03 06:05:42 +0000 2009,12397,,,True,False,31733,,False,False,False,034505,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/958252266451947520/i4qdbLE3_normal.jpg,https://pbs.twimg.com/profile_images/958252266451947520/i4qdbLE3_normal.jpg,https://pbs.twimg.com/profile_banners/53310809/1355373802,7A756E,EBF2F5,A3D9A4,0A090A,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Fri Jan 24 21:32:09 +0000 2020,1220821615211974656,1220821615211974656,"@HarmanSinghWSU @waynestate Wow! Very interesting topic. 
BTW, good job on leading the book club today.",False,"[28, 103]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207269759224095e+18,1220726975922409475,1.0431741857014374e+18,1043174185701437446,HarmanSinghWSU,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'HarmanSinghWSU', 'name': 'HarmanSingh', 'id': 1043174185701437446, 'id_str': '1043174185701437446', 'indices': [0, 15]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [16, 27]}]",[],en,recent,962229600045723648,962229600045723648,Shantalea Johns,JohnsShantalea,"Detroit, MI","Academic Services Officer @waynestate
📢
Educator + Social Worker + 
Mixed Methods Researcher= Advocate",,,[],False,182,155,3,Sat Feb 10 07:39:48 +0000 2018,1063,,,True,False,418,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/962660291136942081/Eu1ucEyl_normal.jpg,https://pbs.twimg.com/profile_images/962660291136942081/Eu1ucEyl_normal.jpg,https://pbs.twimg.com/profile_banners/962229600045723648/1518352161,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Fri Jan 24 19:26:36 +0000 2020,1220790021256429568,1220790021256429568,@HarmanSinghWSU @waynestate What an excellent topic! I researched one similar in my undergrad years. Good luck!,False,"[28, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207269759224095e+18,1220726975922409475,1.0431741857014374e+18,1043174185701437446,HarmanSinghWSU,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'HarmanSinghWSU', 'name': 'HarmanSingh', 'id': 1043174185701437446, 'id_str': '1043174185701437446', 'indices': [0, 15]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [16, 27]}]",[],en,recent,739191048665071616,739191048665071616,Angela Zanardelli Sickler,chooseknowledge,"Detroit, MI","Just a gregarious academic who translates cognitive science into applicable, college-level study skills. Associate Director of @studyskillswsu at @waynestate",,,[],False,112,200,0,Sat Jun 04 20:24:14 +0000 2016,575,,,True,False,256,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198264356313669632/sSJV0yVb_normal.jpg,https://pbs.twimg.com/profile_images/1198264356313669632/sSJV0yVb_normal.jpg,https://pbs.twimg.com/profile_banners/739191048665071616/1567105181,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri Jan 24 18:46:11 +0000 2020,1220779848680923136,1220779848680923136,"@breakdancingcat You are so talented at so many different things! We are in awe of you. Plus, the new @waynestate home page looks great.",False,"[0, 136]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207192187123343e+18,1220719218712334337,68230872.0,68230872,WayneStateCIT,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'breakdancingcat', 'name': 'JNY!', 'id': 19344067, 'id_str': '19344067', 'indices': [0, 16]}, {'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [102, 113]}]",[],en,recent,68230872,68230872,Wayne State C&IT,WayneStateCIT,"Detroit, MI","C&IT Help Desk | Student, faculty and staff support | 📞 313-577-4357 | 📨 helpdesk@wayne.edu",https://t.co/h83IA0S5FV,"[{'url': 'https://t.co/h83IA0S5FV', 'expanded_url': 'http://tech.wayne.edu/warriorsecure', 'display_url': 'tech.wayne.edu/warriorsecure', 'indices': [0, 23]}]",[],False,1333,785,41,Sun Aug 23 20:40:24 +0000 2009,358,,,True,False,2082,,False,False,False,0C5449,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1039525654809722880/raVJnZBM_normal.jpg,https://pbs.twimg.com/profile_images/1039525654809722880/raVJnZBM_normal.jpg,https://pbs.twimg.com/profile_banners/68230872/1572714328,FFCC33,999999,CEDDD8,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Fri Jan 24 18:13:31 +0000 2020,1220771626112839681,1220771626112839681,"Great meeting this morning of the Learning Community coordinators. So many projects supporting student success through community building in Fine and Performing Arts, Humanities, College of Education, Social Sciences, Sciences and Math. #StudentSuccess @waynestate",False,"[0, 264]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,3,False,False,en,"[{'text': 'StudentSuccess', 'indices': [237, 252]}]",[],"[{'screen_name': 'waynestate', 'name': 'Wayne State University', 'id': 8994242, 'id_str': '8994242', 'indices': [253, 264]}]",[],en,recent,338067477,338067477,Karen Myhr,KarenMyhr,Detroit,"Department of Biological Sciences, Wayne State University, Detroit, Student Success, Neurophysiology, #Bio1050LC, #STEMCommons",,,[],False,69,223,5,Tue Jul 19 01:12:29 +0000 2011,11,,,False,False,122,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2293762113/hxf00g0wee83oufuyyh1_normal.jpeg,https://pbs.twimg.com/profile_images/2293762113/hxf00g0wee83oufuyyh1_normal.jpeg,https://pbs.twimg.com/profile_banners/338067477/1575498564,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
