,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,possibly_sensitive
236,Tue Jan 21 09:28:07 +0000 2020,1219552244045164544,1219552244045164544,@CDSLeeds @tcddublin @SSPLeeds Goodness this was so well timed! Working on my methodology and theoretical framework struggling with dense and complicated papers on materialsm vs social construction. This really helped to sort out my thoughts and send me in the right direction- thank you! 🍾😀,False,"[31, 291]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2192763608012308e+18,1219276360801230848,590096936.0,590096936,CDSLeeds,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CDSLeeds', 'name': 'Disability Studies', 'id': 590096936, 'id_str': '590096936', 'indices': [0, 9]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [10, 20]}, {'screen_name': 'SSPLeeds', 'name': 'Sociology at Leeds', 'id': 2176405856, 'id_str': '2176405856', 'indices': [21, 30]}]",[],en,recent,228727334,228727334,Alexandra Murray,AHEMurray,"London, England",PhD @OU_Law | Invisible Disability/Chronic Illness | Performativity |Welfare Law | Lover of Star Trek/cats/rats/humans| Views all mine! She/Her #Fibro #Spoonie,,[],False,242,789,1,Mon Dec 20 14:21:06 +0000 2010,2910,,,True,False,662,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218862544456241152/jBGtrxu3_normal.jpg,https://pbs.twimg.com/profile_images/1218862544456241152/jBGtrxu3_normal.jpg,https://pbs.twimg.com/profile_banners/228727334/1579434614,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Mon Jan 20 22:16:00 +0000 2020,1219383099655696385,1219383099655696385,"@tcddublin @TCDdeanresearch Great lecture @TCDdeanresearch, should have guessed you were a Ray Bradbury fan.",False,"[28, 108]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2188720656058941e+18,1218872065605894144,31537951.0,31537951,tcddublin,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [0, 10]}, {'screen_name': 'TCDdeanresearch', 'name': 'Prof. Linda Doyle', 'id': 1039813386530418688, 'id_str': '1039813386530418688', 'indices': [11, 27]}, {'screen_name': 'TCDdeanresearch', 'name': 'Prof. Linda Doyle', 'id': 1039813386530418688, 'id_str': '1039813386530418688', 'indices': [42, 58]}]",[],en,recent,14473823,14473823,Ian Brunswick,ianbrunswick,"Dublin City, Ireland","Futures curator at @smithsonian. Previously @scigallerydub. All opinions my own, etc.",https://t.co/ZEU6NE1gpt,[],False,2516,1454,71,Tue Apr 22 12:25:32 +0000 2008,712,,,True,False,6591,,False,False,False,022330,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/596050238084780032/fDA6oNi8_normal.png,https://pbs.twimg.com/profile_images/596050238084780032/fDA6oNi8_normal.png,https://pbs.twimg.com/profile_banners/14473823/1429738246,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ZEU6NE1gpt', 'expanded_url': 'https://ianbrunswick.wordpress.com', 'display_url': 'ianbrunswick.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Mon Jan 20 16:30:45 +0000 2020,1219296215340216321,1219296215340216321,@cusacklab @tcddublin @CogNeuroJobs Please retweet :-),False,"[22, 54]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2192780855410606e+18,1219278085541060609,600220995.0,600220995,cusacklab,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'cusacklab', 'name': 'Cusack lab', 'id': 600220995, 'id_str': '600220995', 'indices': [0, 10]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [11, 21]}, {'screen_name': 'CogNeuroJobs', 'name': 'CogNeuroJobs', 'id': 865118409088020480, 'id_str': '865118409088020480', 'indices': [22, 35]}]",[],en,recent,403304829,403304829,Lorijn Zaadnoordijk,LorijnSZ,"Dublin City, Ireland","Developmental cognitive neuroscientist at Trinity College Dublin working with Rhodri Cusack. Previously at Donders Institute with Sabine Hunnius. (she, her)",https://t.co/QBioVlaTka,[],False,645,600,10,Wed Nov 02 09:38:09 +0000 2011,2060,,,False,False,2807,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1073582754191892480/4gQgE2ef_normal.jpg,https://pbs.twimg.com/profile_images/1073582754191892480/4gQgE2ef_normal.jpg,https://pbs.twimg.com/profile_banners/403304829/1555967712,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/QBioVlaTka', 'expanded_url': 'https://sites.google.com/view/lorijnzaadnoordijk/', 'display_url': 'sites.google.com/view/lorijnzaa…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Mon Jan 20 16:28:24 +0000 2020,1219295622915940354,1219295622915940354,@shreejiths @tcddublin Making good use of those chalkboards I hope 😁,False,"[23, 68]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2192939038636564e+18,1219293903863656458,91817936.0,91817936,shreejiths,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'shreejiths', 'name': 'Shreejith Shanker', 'id': 91817936, 'id_str': '91817936', 'indices': [0, 11]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [12, 22]}]",[],en,recent,144436845,144436845,Alex Bucknall,AlexRBucknall,🇪🇺,"PhD Researcher @warwickuni WARC Lab | Hardware Engineer @balena_io | Previously @MLHacks, @PycomIOT & @Sigfox | IoT, FPGAs, SDRs & LPWANs...",https://t.co/Dof0LN4nec,[],False,692,808,42,Sun May 16 08:34:03 +0000 2010,7967,,,False,False,3242,,False,False,False,548383,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/997219973624877056/Lbw-vY91_normal.jpg,https://pbs.twimg.com/profile_images/997219973624877056/Lbw-vY91_normal.jpg,https://pbs.twimg.com/profile_banners/144436845/1493758797,1B95E0,FFFFFF,37829E,372ED9,True,True,False,False,False,False,False,regular,"[{'url': 'https://t.co/Dof0LN4nec', 'expanded_url': 'http://bucknall.codes', 'display_url': 'bucknall.codes', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Mon Jan 20 13:44:52 +0000 2020,1219254466194571264,1219254466194571264,@chloemanno @tcddublin @TrinityGSU @tcdsuwelfare @TCDSU_President @TCDbites @BredaWalls @geraldine_ruane @dngrstd Ah there you are @TCDbites Thank You! Thank You! Thank You! Moira O’Brien 🖤🤗,False,"[114, 190]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191941517717422e+18,1219194151771742208,1061527640.0,1061527640,chloemanno,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'chloemanno', 'name': 'Chloe Manahan', 'id': 1061527640, 'id_str': '1061527640', 'indices': [0, 11]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [12, 22]}, {'screen_name': 'TrinityGSU', 'name': 'Trinity GSU', 'id': 274119118, 'id_str': '274119118', 'indices': [23, 34]}, {'screen_name': 'tcdsuwelfare', 'name': 'TCDSU Welfare', 'id': 1688325229, 'id_str': '1688325229', 'indices': [35, 48]}, {'screen_name': 'TCDSU_President', 'name': 'TCDSU President', 'id': 377240209, 'id_str': '377240209', 'indices': [49, 65]}, {'screen_name': 'TCDbites', 'name': 'Trinity Catering', 'id': 408374188, 'id_str': '408374188', 'indices': [66, 75]}, {'screen_name': 'BredaWalls', 'name': 'Breda Walls', 'id': 1032538752, 'id_str': '1032538752', 'indices': [76, 87]}, {'screen_name': 'geraldine_ruane', 'name': 'Geraldine Ruane', 'id': 794514979848421376, 'id_str': '794514979848421376', 'indices': [88, 104]}, {'screen_name': 'dngrstd', 'name': 'Neville Cox', 'id': 982281740218662912, 'id_str': '982281740218662912', 'indices': [105, 113]}, {'screen_name': 'TCDbites', 'name': 'Trinity Catering', 'id': 408374188, 'id_str': '408374188', 'indices': [131, 140]}]",[],en,recent,21231810,21231810,Gisèle Scanlon Vice President Trinity College GSU,GoddessGuide,Kerry & Dublin and all over ✈,Vice President @TrinityGSU vicepresident@tcdgsu.ie M.Phil English Lit @tcddublin M.Phil Creative Writing @tcddublin Art History @tcddublin Winner @anpostIBAS,https://t.co/t6DdgdxiIH,[],False,4722,3023,109,Wed Feb 18 19:36:01 +0000 2009,1203,,,True,False,3947,,False,False,False,131313,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1009773867043311616/wiJcV0vV_normal.jpg,https://pbs.twimg.com/profile_images/1009773867043311616/wiJcV0vV_normal.jpg,https://pbs.twimg.com/profile_banners/21231810/1502207642,EB15E7,BDDCAD,050505,737373,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/t6DdgdxiIH', 'expanded_url': 'http://www.thegoddessguide.com', 'display_url': 'thegoddessguide.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Mon Jan 20 12:04:50 +0000 2020,1219229293844234240,1219229293844234240,I’m wondering @TCDbites @geraldine_ruane @BredaWalls if you @tcddublin is the first to offer FREE HOT WATER to ALL students? Wouldn’t it be lovely if other campuses in Ireland did this @tcdsuwelfare @TCDSU_President Will we ask @USI_Postgrad and @USI_Welfare to share the love. 🖤,False,"[0, 279]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191844642214257e+18,1219184464221425664,21231810.0,21231810,GoddessGuide,,,,,False,2,6,False,False,en,[],[],"[{'screen_name': 'TCDbites', 'name': 'Trinity Catering', 'id': 408374188, 'id_str': '408374188', 'indices': [14, 23]}, {'screen_name': 'geraldine_ruane', 'name': 'Geraldine Ruane', 'id': 794514979848421376, 'id_str': '794514979848421376', 'indices': [24, 40]}, {'screen_name': 'BredaWalls', 'name': 'Breda Walls', 'id': 1032538752, 'id_str': '1032538752', 'indices': [41, 52]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [60, 70]}, {'screen_name': 'tcdsuwelfare', 'name': 'TCDSU Welfare', 'id': 1688325229, 'id_str': '1688325229', 'indices': [185, 198]}, {'screen_name': 'TCDSU_President', 'name': 'TCDSU President', 'id': 377240209, 'id_str': '377240209', 'indices': [199, 215]}, {'screen_name': 'USI_Postgrad', 'name': 'Sara USI Postgrad', 'id': 1015901399958347776, 'id_str': '1015901399958347776', 'indices': [228, 241]}, {'screen_name': 'USI_Welfare', 'name': 'Róisín USI VP Welfare', 'id': 1560483710, 'id_str': '1560483710', 'indices': [246, 258]}]",[],en,recent,21231810,21231810,Gisèle Scanlon Vice President Trinity College GSU,GoddessGuide,Kerry & Dublin and all over ✈,Vice President @TrinityGSU vicepresident@tcdgsu.ie M.Phil English Lit @tcddublin M.Phil Creative Writing @tcddublin Art History @tcddublin Winner @anpostIBAS,https://t.co/t6DdgdxiIH,[],False,4722,3023,109,Wed Feb 18 19:36:01 +0000 2009,1203,,,True,False,3947,,False,False,False,131313,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1009773867043311616/wiJcV0vV_normal.jpg,https://pbs.twimg.com/profile_images/1009773867043311616/wiJcV0vV_normal.jpg,https://pbs.twimg.com/profile_banners/21231810/1502207642,EB15E7,BDDCAD,050505,737373,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/t6DdgdxiIH', 'expanded_url': 'http://www.thegoddessguide.com', 'display_url': 'thegoddessguide.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dde0febc9ef245b,https://api.twitter.com/1.1/geo/id/7dde0febc9ef245b.json,city,Dublin City,"Dublin City, Ireland",IE,Ireland,[],Polygon,"[[[-6.387438, 53.2987449], [-6.1078047, 53.2987449], [-6.1078047, 53.4110598], [-6.387438, 53.4110598]]]",
271,Mon Jan 20 10:49:10 +0000 2020,1219210251255394306,1219210251255394306,"@WomenMedIreland @museumofCP @tcddublin If that's the worst mistake either of us ever makes, I can live with it 😀",False,"[40, 113]","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",1.2192075597831004e+18,1219207559783100416,9.486534887996498e+17,948653488799649793,WomenMedIreland,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'WomenMedIreland', 'name': 'WiMIN', 'id': 948653488799649793, 'id_str': '948653488799649793', 'indices': [0, 16]}, {'screen_name': 'museumofCP', 'name': 'Museum of Childhood Ireland Project', 'id': 1027548317914488832, 'id_str': '1027548317914488832', 'indices': [17, 28]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [29, 39]}]",[],en,recent,210777087,210777087,Tara (Ra Boom di Ay),MsFrugalone,Dublin,"Student @UL MA History of the Family
Interests (random order): Genealogy, #AncestryHour, Sport, Current Affairs, Feminism.
Disclaimer: My views are mine",https://t.co/JOdOWGowmv,[],False,4730,4317,127,Mon Nov 01 11:11:18 +0000 2010,6507,,,False,False,187901,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1088762374805483520/GJ72mONZ_normal.jpg,https://pbs.twimg.com/profile_images/1088762374805483520/GJ72mONZ_normal.jpg,https://pbs.twimg.com/profile_banners/210777087/1378556548,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/JOdOWGowmv', 'expanded_url': 'http://www.irishgenealogy.ie', 'display_url': 'irishgenealogy.ie', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Mon Jan 20 10:13:12 +0000 2020,1219201199804755973,1219201199804755973,"RT @gemos: Unless we look critically at our data, we carry its bias and prejudice into our systems. Great piece on the importance of arts &amp;…",False,"[0, 144]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'gemos', 'name': ""Gemma O'Sullivan"", 'id': 21307878, 'id_str': '21307878', 'indices': [3, 9]}]",[],en,recent,29241965,29241965,Sarah Bay-Cheng,sbaycheng,"Toronto, Ontario","Dean of @YorkUampd, theatre fan & arts advocate with incidental sports & school pride. @Wellesley @UMichSMTD alum @OnTapPodcast co-host. she/her",https://t.co/7XpbA4jqXR,[],False,1922,942,66,Mon Apr 06 17:05:15 +0000 2009,17098,,,True,False,5059,,False,False,False,131516,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1167548115836133382/elhSx5VH_normal.jpg,https://pbs.twimg.com/profile_images/1167548115836133382/elhSx5VH_normal.jpg,https://pbs.twimg.com/profile_banners/29241965/1567771738,000000,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/7XpbA4jqXR', 'expanded_url': 'https://ampd.yorku.ca', 'display_url': 'ampd.yorku.ca', 'indices': [0, 23]}]",Mon Jan 20 08:54:46 +0000 2020,1.21918146237064e+18,1219181462370639872,"Unless we look critically at our data, we carry its bias and prejudice into our systems. Great piece on the importance of arts &amp; humanities for Ai and digital society @feraldata @TLRHub @janeohlmeyer. As part of my @tcddublin induction pack. Now, that's how you make change.",False,"[0, 278]",[],[],"[{'screen_name': 'feraldata', 'name': 'Genevieve Bell', 'id': 96049182, 'id_str': '96049182', 'indices': [171, 181]}, {'screen_name': 'TLRHub', 'name': 'TrinityLongRoomHub', 'id': 1154135743, 'id_str': '1154135743', 'indices': [182, 189]}, {'screen_name': 'janeohlmeyer', 'name': 'Jane Ohlmeyer', 'id': 1112676404540391428, 'id_str': '1112676404540391428', 'indices': [190, 203]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [219, 229]}]",[],,,en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,21307878.0,21307878,Gemma O'Sullivan,gemos,"Cork, Ireland",Research Associate @tcddublin @charm_eu | Challenge-Based Education | Transdisciplinarity | Former Journalist/Lecturer,,,[],False,224.0,512.0,5.0,Thu Feb 19 15:32:51 +0000 2009,474.0,,,False,False,584.0,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1182592449505583105/5IrbIaD8_normal.jpg,https://pbs.twimg.com/profile_images/1182592449505583105/5IrbIaD8_normal.jpg,,088253,D3D2CF,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,False,6.0,20.0,False,False,,en,,,,,,,,,,,,,,,,,,,,,
283,Mon Jan 20 08:54:46 +0000 2020,1219181462370639872,1219181462370639872,"Unless we look critically at our data, we carry its bias and prejudice into our systems. Great piece on the importance of arts &amp; humanities for Ai and digital society @feraldata @TLRHub @janeohlmeyer. As part of my @tcddublin induction pack. Now, that's how you make change.",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,20,False,False,en,[],[],"[{'screen_name': 'feraldata', 'name': 'Genevieve Bell', 'id': 96049182, 'id_str': '96049182', 'indices': [171, 181]}, {'screen_name': 'TLRHub', 'name': 'TrinityLongRoomHub', 'id': 1154135743, 'id_str': '1154135743', 'indices': [182, 189]}, {'screen_name': 'janeohlmeyer', 'name': 'Jane Ohlmeyer', 'id': 1112676404540391428, 'id_str': '1112676404540391428', 'indices': [190, 203]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [219, 229]}]",[],en,recent,21307878,21307878,Gemma O'Sullivan,gemos,"Cork, Ireland",Research Associate @tcddublin @charm_eu | Challenge-Based Education | Transdisciplinarity | Former Journalist/Lecturer,,[],False,224,512,5,Thu Feb 19 15:32:51 +0000 2009,474,,,False,False,584,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1182592449505583105/5IrbIaD8_normal.jpg,https://pbs.twimg.com/profile_images/1182592449505583105/5IrbIaD8_normal.jpg,,088253,D3D2CF,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Sun Jan 19 14:49:43 +0000 2020,1218908400010047490,1218908400010047490,@Sabina_Brennan @Wikipedia @tcddublin @rte @orionspring @AdaptCentre @scienceirel My pleasure 😉. The the best part about writing Wikipedia pages is learning about all these amazing scientists like you and also knowing that other people will get to learn about it too! 💚,False,"[82, 269]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2188932332055224e+18,1218893233205522437,19810263.0,19810263,Sabina_Brennan,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Sabina_Brennan', 'name': 'Sabina Brennan', 'id': 19810263, 'id_str': '19810263', 'indices': [0, 15]}, {'screen_name': 'Wikipedia', 'name': 'Wikipedia', 'id': 86390214, 'id_str': '86390214', 'indices': [16, 26]}, {'screen_name': 'tcddublin', 'name': 'Trinity College Dublin', 'id': 31537951, 'id_str': '31537951', 'indices': [27, 37]}, {'screen_name': 'rte', 'name': 'RTÉ', 'id': 1245699895, 'id_str': '1245699895', 'indices': [38, 42]}, {'screen_name': 'orionspring', 'name': 'Orion Spring', 'id': 707984510265237504, 'id_str': '707984510265237504', 'indices': [43, 55]}, {'screen_name': 'AdaptCentre', 'name': 'The ADAPT Centre', 'id': 2838217211, 'id_str': '2838217211', 'indices': [56, 68]}, {'screen_name': 'scienceirel', 'name': 'SFI', 'id': 125619668, 'id_str': '125619668', 'indices': [69, 81]}]",[],en,recent,4885508993,4885508993,Claire Murray,drclairemurray,,"Irish scientist working @Diamondlightsou. Loves tea, travelling and the science (especially #chemistry). Occasional #Gaeilgeoir. All opinions are mine. She/Her.",https://t.co/AwjS9BpgeN,[],False,3372,1393,69,Sun Feb 07 18:56:55 +0000 2016,27530,,,False,False,8320,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/949608756035416064/MX1f7_hR_normal.jpg,https://pbs.twimg.com/profile_images/949608756035416064/MX1f7_hR_normal.jpg,https://pbs.twimg.com/profile_banners/4885508993/1454883138,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/AwjS9BpgeN', 'expanded_url': 'http://www.diamond.ac.uk/Beamlines/Engineering-and-Environment/I11/Staff/Murray.html', 'display_url': 'diamond.ac.uk/Beamlines/Engi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
